00918|01074|MA|5|6|2
00918|01075|MA|5|6|2
00918|01077|MA|5|6|2
00918|01079|MA|5|6|2
00918|01080|MA|5|6|2
00918|01081|MA|5|6|2
00918|01082|MA|5|6|2
00918|01083|MA|5|6|2
00918|01084|MA|5|6|2
00918|01085|MA|5|6|2
00918|01086|MA|5|6|2
00918|01088|MA|5|6|2
00918|01089|MA|5|6|2
00918|01090|MA|5|6|2
00918|01092|MA|5|6|2
00918|01093|MA|5|6|2
00918|01094|MA|5|6|2
00918|01095|MA|5|6|2
00918|01096|MA|5|6|2
00918|01097|MA|5|6|2
00918|01098|MA|5|6|2
00918|01101|MA|5|6|2
00918|01102|MA|5|6|2
00918|01103|MA|5|6|2
00918|01104|MA|5|6|2
00918|01105|MA|5|6|2
00918|01106|MA|5|6|2
00918|01107|MA|5|6|2
00918|01108|MA|5|6|2
00918|01109|MA|5|6|2
00918|01111|MA|5|6|2
00918|01115|MA|5|6|2
00918|01116|MA|5|6|2
00918|01118|MA|5|6|2
00918|01119|MA|5|6|2
00918|01128|MA|5|6|2
00918|01129|MA|5|6|2
00918|01138|MA|5|6|2
00918|01139|MA|5|6|2
00918|01144|MA|5|6|2
00918|01151|MA|5|6|2
00918|01152|MA|5|6|2
00918|01199|MA|5|6|2
00918|01201|MA|5|6|2
00918|01202|MA|5|6|2
00918|01203|MA|5|6|2
00918|01220|MA|5|6|2
00918|01222|MA|5|6|2
00918|01223|MA|5|6|2
00918|01224|MA|5|6|2
00918|01225|MA|5|6|2
00918|01226|MA|5|6|2
00918|01227|MA|5|6|2
00918|01229|MA|5|6|2
00918|01230|MA|5|6|2
00918|01235|MA|5|6|2
00918|01236|MA|5|6|2
00918|01237|MA|5|6|2
00918|01238|MA|5|6|2
00918|01240|MA|5|6|2
00918|01242|MA|5|6|2
00918|01243|MA|5|6|2
00918|01244|MA|5|6|2
00918|01245|MA|6|7|2
00918|01247|MA|5|6|2
00918|01252|MA|5|6|2
00918|01253|MA|6|7|2
00918|01254|MA|6|7|2
00918|01255|MA|6|7|2
00918|01256|MA|6|7|2
00918|01257|MA|5|6|2
00918|01258|MA|5|6|2
00918|01259|MA|5|6|2
00918|01260|MA|5|6|2
00918|01262|MA|5|6|2
00918|01263|MA|5|6|2
00918|01264|MA|6|7|2
00918|01266|MA|5|6|2
00918|01267|MA|5|6|2
00918|01270|MA|6|7|2
00918|01301|MA|5|6|2
00918|01302|MA|5|6|2
00918|01330|MA|5|6|2
00918|01331|MA|5|6|2
00918|01337|MA|5|6|2
00918|01338|MA|5|6|2
00918|01339|MA|5|6|2
00918|01340|MA|5|6|2
00918|01341|MA|5|6|2
00918|01342|MA|5|6|2
00918|01343|MA|6|7|2
00918|01344|MA|5|6|2
00918|01346|MA|5|6|2
00918|01347|MA|5|6|2
00918|01349|MA|5|6|2
00918|01350|MA|5|6|2
00918|01351|MA|5|6|2
00918|01354|MA|5|6|2
00918|01355|MA|5|6|2
00918|01360|MA|5|6|2
00918|01364|MA|5|6|2
00918|01366|MA|5|6|2
00918|01367|MA|5|6|2
00918|01368|MA|5|6|2
00918|01370|MA|5|6|2
00918|01373|MA|5|6|2
00918|01375|MA|5|6|2
00918|01376|MA|5|6|2
00918|01378|MA|5|6|2
00918|01379|MA|5|6|2
00918|01380|MA|5|6|2
00918|01420|MA|5|6|2
00918|01430|MA|5|6|2
00918|01431|MA|5|6|2
00918|01432|MA|5|6|2
00918|01434|MA|5|6|2
00918|01436|MA|5|6|2
00918|01438|MA|5|6|2
00918|01440|MA|5|6|2
00918|01441|MA|5|6|2
00918|01450|MA|5|6|2
00918|01451|MA|5|6|2
00918|01452|MA|5|6|2
00918|01453|MA|5|6|2
00918|01460|MA|5|6|2
00918|01462|MA|5|6|2
00918|01463|MA|5|6|2
00918|01464|MA|5|6|2
00918|01467|MA|5|6|2
00918|01468|MA|5|6|2
00918|01469|MA|5|6|2
00918|01472|MA|5|6|2
00918|01473|MA|5|6|2
00918|01474|MA|5|6|2
00918|01475|MA|5|6|2
00918|01501|MA|5|6|2
00918|01503|MA|5|6|2
00918|01504|MA|4|5|2
00918|01505|MA|5|6|2
00918|01506|MA|5|6|2
00918|01507|MA|5|6|2
00918|01508|MA|5|6|2
00918|01509|MA|5|6|2
00918|01510|MA|5|6|2
00918|01515|MA|5|6|2
00918|01516|MA|5|6|2
00918|01518|MA|5|6|2
00918|01519|MA|5|6|2
00918|01520|MA|5|6|2
00918|01521|MA|5|6|2
00918|01522|MA|5|6|2
00918|01523|MA|5|6|2
00918|01524|MA|5|6|2
00918|01525|MA|4|5|2
00918|01526|MA|5|6|2
00918|01527|MA|5|6|2
00918|01529|MA|4|5|2
00918|01531|MA|5|6|2
00918|01532|MA|5|6|2
00918|01534|MA|4|5|2
00918|01535|MA|5|6|2
00918|01536|MA|5|6|2
00918|01537|MA|5|6|2
00918|01538|MA|4|5|2
00918|01540|MA|5|6|2
00918|01541|MA|5|6|2
00918|01542|MA|5|6|2
00918|01543|MA|5|6|2
00918|01545|MA|5|6|2
00918|01546|MA|5|6|2
00918|01550|MA|5|6|2
00918|01560|MA|5|6|2
00918|01561|MA|5|6|2
00918|01562|MA|5|6|2
00918|01564|MA|5|6|2
00918|01566|MA|5|6|2
00918|01568|MA|4|5|2
00918|01569|MA|4|5|2
00918|01570|MA|5|6|2
00918|01571|MA|5|6|2
00918|01581|MA|5|6|2
00918|01583|MA|5|6|2
00918|01585|MA|5|6|2
00918|01586|MA|5|6|2
00918|01588|MA|4|5|2
00918|01590|MA|5|6|2
00918|01601|MA|5|6|2
00918|01602|MA|5|6|2
00918|01603|MA|5|6|2
00918|01604|MA|5|6|2
00918|01605|MA|5|6|2
00918|01606|MA|5|6|2
00918|01607|MA|5|6|2
00918|01608|MA|5|6|2
00918|01609|MA|5|6|2
00918|01610|MA|5|6|2
00918|01611|MA|5|6|2
00918|01612|MA|5|6|2
00918|01613|MA|5|6|2
00918|01614|MA|5|6|2
00918|01615|MA|5|6|2
00918|01653|MA|5|6|2
00918|01655|MA|5|6|2
00918|01701|MA|5|6|2
00918|01702|MA|5|6|2
00918|01703|MA|5|6|2
00918|01704|MA|5|6|2
00918|01705|MA|5|6|2
00918|01718|MA|5|6|2
00918|01719|MA|5|6|2
00918|01720|MA|5|6|2
00918|01721|MA|5|6|2
00918|01730|MA|5|6|2
00918|01731|MA|5|6|2
00918|01740|MA|5|6|2
00918|01741|MA|5|6|2
00918|01742|MA|5|6|2
00918|01745|MA|5|6|2
00918|01746|MA|5|6|2
00918|01747|MA|4|5|2
00918|01748|MA|5|6|2
00918|01749|MA|5|6|2
00918|01752|MA|5|6|2
00918|01754|MA|5|6|2
00918|01756|MA|4|5|2
00918|01757|MA|4|5|2
00918|01760|MA|4|5|2
00918|01770|MA|5|6|2
00918|01772|MA|5|6|2
00918|01773|MA|5|6|2
00918|01775|MA|5|6|2
00918|01776|MA|5|6|2
00918|01778|MA|5|6|2
00918|01784|MA|5|6|2
00918|01801|MA|5|6|2
00918|01803|MA|5|6|2
00918|01805|MA|5|6|2
00918|01810|MA|5|6|2
00918|01812|MA|5|6|2
00918|01813|MA|5|6|2
00918|01815|MA|5|6|2
00918|01821|MA|5|6|2
00918|01822|MA|5|6|2
00918|01824|MA|5|6|2
00918|01826|MA|5|6|2
00918|01827|MA|5|6|2
00918|01830|MA|5|6|2
00918|01831|MA|5|6|2
00918|01832|MA|5|6|2
00918|01833|MA|4|5|2
00918|01834|MA|4|5|2
00918|01835|MA|5|6|2
00918|01840|MA|5|6|2
00918|01841|MA|5|6|2
00918|01842|MA|5|6|2
00918|01843|MA|5|6|2
00918|01844|MA|5|6|2
00918|01845|MA|4|5|2
00918|01850|MA|5|6|2
00918|01851|MA|5|6|2
00918|01852|MA|5|6|2
00918|01853|MA|5|6|2
00918|01854|MA|5|6|2
00918|01860|MA|4|5|2
00918|01862|MA|5|6|2
00918|01863|MA|5|6|2
00918|01864|MA|5|6|2
00918|01865|MA|5|6|2
00918|01866|MA|5|6|2
00918|01867|MA|5|6|2
00918|01876|MA|5|6|2
00918|01879|MA|5|6|2
00918|01880|MA|4|5|2
00918|01885|MA|4|5|2
00918|01886|MA|5|6|2
00918|01887|MA|5|6|2
00918|01888|MA|5|6|2
00918|01889|MA|5|6|2
00918|01890|MA|5|6|2
00918|01899|MA|5|6|2
00918|01901|MA|4|5|2
00918|01902|MA|4|5|2
00918|01903|MA|4|5|2
00918|01904|MA|4|5|2
00918|01905|MA|4|5|2
00918|01906|MA|4|5|2
00918|01907|MA|4|5|2
00918|01908|MA|4|5|2
00918|01910|MA|4|5|2
00918|01913|MA|4|5|2
00918|01915|MA|4|5|2
00918|01921|MA|4|5|2
00918|01922|MA|4|5|2
00918|01923|MA|4|5|2
00918|01929|MA|4|5|2
00918|01930|MA|4|5|2
00918|01931|MA|4|5|2
00918|01936|MA|4|5|2
00918|01937|MA|4|5|2
00918|01938|MA|4|5|2
00918|01940|MA|4|5|2
00918|01944|MA|4|5|2
00918|01945|MA|4|5|2
00918|01949|MA|4|5|2
00918|01950|MA|4|5|2
00918|01951|MA|4|5|2
00918|01952|MA|4|5|2
00918|01960|MA|4|5|2
00918|01961|MA|4|5|2
00918|01965|MA|4|5|2
00918|01966|MA|4|5|2
00918|01969|MA|4|5|2
00918|01970|MA|4|5|2
00918|01971|MA|4|5|2
00918|01982|MA|4|5|2
00918|01983|MA|4|5|2
00918|01984|MA|4|5|2
00918|01985|MA|4|5|2
00918|02018|MA|4|5|2
00918|02019|MA|4|5|2
00918|02020|MA|4|5|2
00918|02021|MA|4|5|2
00918|02025|MA|4|5|2
00918|02026|MA|4|5|2
00918|02027|MA|4|5|2
00918|02030|MA|4|5|2
00918|02032|MA|4|5|2
00918|02035|MA|4|5|2
00918|02038|MA|4|5|2
00918|02040|MA|4|5|2
00918|02041|MA|4|5|2
00918|02043|MA|4|5|2
00918|02044|MA|4|5|2
00918|02045|MA|4|5|2
00918|02047|MA|4|5|2
00918|02048|MA|4|5|2
00918|02050|MA|4|5|2
00918|02051|MA|4|5|2
00918|02052|MA|4|5|2
00918|02053|MA|4|5|2
00918|02054|MA|4|5|2
00918|02055|MA|4|5|2
00918|02056|MA|4|5|2
00918|02059|MA|4|5|2
00918|02060|MA|4|5|2
00918|02061|MA|4|5|2
00918|02062|MA|4|5|2
00918|02065|MA|4|5|2
00918|02066|MA|4|5|2
00918|02067|MA|4|5|2
00918|02070|MA|4|5|2
00918|02071|MA|4|5|2
00918|02072|MA|4|5|2
00918|02081|MA|4|5|2
00918|02090|MA|4|5|2
00918|02093|MA|4|5|2
00918|02108|MA|4|5|2
00918|02109|MA|4|5|2
00918|02110|MA|4|5|2
00918|02111|MA|4|5|2
00918|02112|MA|4|5|2
00918|02113|MA|4|5|2
00918|02114|MA|4|5|2
00918|02115|MA|4|5|2
00918|02116|MA|4|5|2
00918|02117|MA|4|5|2
00918|02118|MA|4|5|2
00918|02119|MA|4|5|2
00918|02120|MA|4|5|2
00918|02121|MA|4|5|2
00918|02122|MA|4|5|2
00918|02123|MA|4|5|2
00918|02124|MA|4|5|2
00918|02125|MA|4|5|2
00918|02126|MA|4|5|2
00918|02127|MA|4|5|2
00918|02128|MA|4|5|2
00918|02129|MA|4|5|2
00918|02130|MA|4|5|2
00918|02131|MA|4|5|2
00918|02132|MA|4|5|2
00918|02133|MA|4|5|2
00918|02134|MA|4|5|2
00918|02135|MA|4|5|2
00918|02136|MA|4|5|2
00918|02137|MA|4|5|2
00918|02138|MA|4|5|2
00918|02139|MA|4|5|2
00918|02140|MA|4|5|2
00918|02141|MA|4|5|2
00918|02142|MA|4|5|2
00918|02143|MA|4|5|2
00918|02144|MA|4|5|2
00918|02145|MA|4|5|2
00918|02148|MA|4|5|2
00918|02149|MA|4|5|2
00918|02150|MA|4|5|2
00918|02151|MA|4|5|2
00918|02152|MA|4|5|2
00918|02153|MA|5|6|2
00918|02155|MA|5|6|2
00918|02156|MA|5|6|2
00918|02163|MA|4|5|2
00918|02169|MA|4|5|2
00918|02170|MA|4|5|2
00918|02171|MA|4|5|2
00918|02176|MA|4|5|2
00918|02180|MA|5|6|2
00918|02184|MA|4|5|2
00918|02185|MA|4|5|2
00918|02186|MA|4|5|2
00918|02187|MA|4|5|2
00918|02188|MA|4|5|2
00918|02189|MA|4|5|2
00918|02190|MA|4|5|2
00918|02191|MA|4|5|2
00918|02196|MA|4|5|2
00918|02199|MA|4|5|2
00918|02201|MA|4|5|2
00918|02203|MA|4|5|2
00918|02204|MA|4|5|2
00918|02205|MA|4|5|2
00918|02206|MA|4|5|2
00918|02210|MA|4|5|2
00918|02211|MA|4|5|2
00918|02212|MA|4|5|2
00918|02215|MA|4|5|2
00918|02217|MA|4|5|2
00918|02222|MA|4|5|2
00918|02238|MA|4|5|2
00918|02241|MA|4|5|2
00918|02269|MA|4|5|2
00918|02283|MA|4|5|2
00918|02284|MA|4|5|2
00918|02293|MA|4|5|2
00918|02297|MA|4|5|2
00918|02298|MA|4|5|2
00918|02301|MA|4|5|2
00918|02302|MA|4|5|2
00918|02303|MA|4|5|2
00918|02304|MA|4|5|2
00918|02305|MA|4|5|2
00918|02322|MA|4|5|2
00918|02324|MA|4|5|2
00918|02325|MA|4|5|2
00918|02327|MA|4|5|2
00918|02330|MA|4|5|2
00918|02331|MA|4|5|2
00918|02332|MA|4|5|2
00918|02333|MA|4|5|2
00918|02334|MA|4|5|2
00918|02337|MA|4|5|2
00918|02338|MA|4|5|2
00918|02339|MA|4|5|2
00918|02341|MA|4|5|2
00918|02343|MA|4|5|2
00918|02344|MA|4|5|2
00918|02345|MA|4|5|2
00918|02346|MA|4|5|2
00918|02347|MA|4|5|2
00918|02348|MA|4|5|2
00918|02349|MA|4|5|2
00918|02350|MA|4|5|2
00918|02351|MA|4|5|2
00918|02355|MA|4|5|2
00918|02356|MA|4|5|2
00918|02357|MA|4|5|2
00918|02358|MA|4|5|2
00918|02359|MA|4|5|2
00918|02360|MA|4|5|2
00918|02361|MA|4|5|2
00918|02362|MA|4|5|2
00918|02364|MA|4|5|2
00918|02366|MA|4|5|2
00918|02367|MA|4|5|2
00918|02368|MA|4|5|2
00918|02370|MA|4|5|2
00918|02375|MA|4|5|2
00918|02379|MA|4|5|2
00918|02381|MA|4|5|2
00918|02382|MA|4|5|2
00918|02420|MA|5|6|2
00918|02421|MA|5|6|2
00918|02445|MA|4|5|2
00918|02446|MA|4|5|2
00918|02447|MA|4|5|2
00918|02451|MA|4|5|2
00918|02452|MA|4|5|2
00918|02453|MA|4|5|2
00918|02454|MA|4|5|2
00918|02455|MA|4|5|2
00918|02456|MA|4|5|2
00918|02457|MA|4|5|2
00918|02458|MA|4|5|2
00918|02459|MA|4|5|2
00918|02460|MA|4|5|2
00918|02461|MA|4|5|2
00918|02462|MA|4|5|2
00918|02464|MA|4|5|2
00918|02465|MA|4|5|2
00918|02466|MA|4|5|2
00918|02467|MA|4|5|2
00918|02468|MA|4|5|2
00918|02471|MA|4|5|2
00918|02472|MA|4|5|2
00918|02474|MA|5|6|2
00918|02475|MA|5|6|2
00918|02476|MA|5|6|2
00918|02477|MA|4|5|2
00918|02478|MA|4|5|2
00918|02479|MA|4|5|2
00918|02481|MA|4|5|2
00918|02482|MA|4|5|2
00918|02492|MA|4|5|2
00918|02493|MA|4|5|2
00918|02494|MA|4|5|2
00918|02495|MA|4|5|2
00918|02532|MA|4|5|2
00918|02534|MA|4|5|2
00918|02535|MA|5|6|2
00918|02536|MA|4|5|2
00918|02537|MA|4|5|2
00918|02538|MA|4|5|2
00918|02539|MA|5|6|2
00918|02540|MA|4|5|2
00918|02541|MA|4|5|2
00918|02542|MA|4|5|2
00918|02543|MA|4|5|2
00918|02552|MA|5|6|2
00918|02553|MA|4|5|2
00918|02554|MA|5|6|2
00918|02556|MA|4|5|2
00918|02557|MA|5|6|2
00918|02558|MA|4|5|2
00918|02559|MA|4|5|2
00918|02561|MA|4|5|2
00918|02562|MA|4|5|2
00918|02563|MA|4|5|2
00918|02564|MA|5|6|2
00918|02568|MA|5|6|2
00918|02571|MA|4|5|2
00918|02574|MA|4|5|2
00918|02575|MA|5|6|2
00918|02576|MA|4|5|2
00918|02584|MA|5|6|2
00918|02601|MA|4|5|2
00918|02630|MA|4|5|2
00918|02631|MA|4|5|2
00918|02632|MA|4|5|2
00918|02633|MA|4|5|2
00918|02634|MA|4|5|2
00918|02635|MA|4|5|2
00918|02637|MA|4|5|2
00918|02638|MA|4|5|2
00918|02639|MA|4|5|2
00918|02641|MA|4|5|2
00918|02642|MA|4|5|2
00918|02643|MA|4|5|2
00918|02644|MA|4|5|2
00918|02645|MA|4|5|2
00918|02646|MA|4|5|2
00918|02647|MA|4|5|2
00918|02648|MA|4|5|2
00918|02649|MA|4|5|2
00918|02650|MA|4|5|2
00918|02651|MA|4|5|2
00918|02652|MA|4|5|2
00918|02653|MA|4|5|2
00918|02655|MA|4|5|2
00918|02657|MA|4|5|2
00918|02659|MA|4|5|2
00918|02660|MA|4|5|2
00918|02661|MA|4|5|2
00918|02662|MA|4|5|2
00918|02663|MA|4|5|2
00918|02664|MA|4|5|2
00918|02666|MA|4|5|2
00918|02667|MA|4|5|2
00918|02668|MA|4|5|2
00918|02669|MA|4|5|2
00918|02670|MA|4|5|2
00918|02671|MA|4|5|2
00918|02672|MA|4|5|2
00918|02673|MA|4|5|2
00918|02675|MA|4|5|2
00918|02702|MA|4|5|2
00918|02703|MA|4|5|2
00918|02712|MA|4|5|2
00918|02713|MA|4|5|2
00918|02714|MA|4|5|2
00918|02715|MA|4|5|2
00918|02717|MA|4|5|2
00918|02718|MA|4|5|2
00918|02719|MA|4|5|2
00918|02720|MA|4|5|2
00918|02721|MA|4|5|2
00918|02722|MA|4|5|2
00918|02723|MA|4|5|2
00918|02724|MA|4|5|2
00918|02725|MA|4|5|2
00918|02726|MA|4|5|2
00918|02738|MA|4|5|2
00918|02739|MA|4|5|2
00918|02740|MA|4|5|2
00918|02741|MA|4|5|2
00918|02742|MA|4|5|2
00918|02743|MA|4|5|2
00918|02744|MA|4|5|2
00918|02745|MA|4|5|2
00918|02746|MA|4|5|2
00918|02747|MA|4|5|2
00918|02748|MA|4|5|2
00918|02760|MA|4|5|2
00918|02761|MA|4|5|2
00918|02762|MA|4|5|2
00918|02763|MA|4|5|2
00918|02764|MA|4|5|2
00918|02766|MA|4|5|2
00918|02767|MA|4|5|2
00918|02768|MA|4|5|2
00918|02769|MA|4|5|2
00918|02770|MA|4|5|2
00918|02771|MA|4|5|2
00918|02777|MA|4|5|2
00918|02779|MA|4|5|2
00918|02780|MA|4|5|2
00918|02790|MA|4|5|2
00918|02791|MA|4|5|2
00918|02801|RI|4|5|2
00918|02802|RI|4|5|2
00918|02804|RI|4|5|2
00918|02806|RI|4|5|2
00918|02807|RI|5|6|2
00918|02808|RI|4|5|2
00918|02809|RI|4|5|2
00918|02812|RI|4|5|2
00918|02813|RI|4|5|2
00918|02814|RI|4|5|2
00918|02815|RI|4|5|2
00918|02816|RI|4|5|2
00918|02817|RI|4|5|2
00918|02818|RI|4|5|2
00918|02822|RI|4|5|2
00918|02823|RI|4|5|2
00918|02824|RI|4|5|2
00918|02825|RI|4|5|2
00918|02826|RI|4|5|2
00918|02827|RI|4|5|2
00918|02828|RI|4|5|2
00918|02829|RI|4|5|2
00918|02830|RI|4|5|2
00918|02831|RI|4|5|2
00918|02832|RI|4|5|2
00918|02833|RI|4|5|2
00918|02835|RI|4|5|2
00918|02836|RI|4|5|2
00918|02837|RI|4|5|2
00918|02838|RI|4|5|2
00918|02839|RI|4|5|2
00918|02840|RI|4|5|2
00918|02841|RI|4|5|2
00918|02842|RI|4|5|2
00918|02852|RI|4|5|2
00918|02857|RI|4|5|2
00918|02858|RI|4|5|2
00918|02859|RI|4|5|2
00918|02860|RI|4|5|2
00918|02861|RI|4|5|2
00918|02862|RI|4|5|2
00918|02863|RI|4|5|2
00918|02864|RI|4|5|2
00918|02865|RI|4|5|2
00918|02871|RI|4|5|2
00918|02872|RI|4|5|2
00918|02873|RI|4|5|2
00918|02874|RI|4|5|2
00918|02875|RI|4|5|2
00918|02876|RI|4|5|2
00918|02877|RI|4|5|2
00918|02878|RI|4|5|2
00918|02879|RI|4|5|2
00918|02880|RI|4|5|2
00918|02881|RI|4|5|2
00918|02882|RI|4|5|2
00918|02883|RI|4|5|2
00918|02885|RI|4|5|2
00918|02886|RI|4|5|2
00918|02887|RI|4|5|2
00918|02888|RI|4|5|2
00918|02889|RI|4|5|2
00918|02891|RI|4|5|2
00918|02892|RI|4|5|2
00918|02893|RI|4|5|2
00918|02894|RI|4|5|2
00918|02895|RI|4|5|2
00918|02896|RI|4|5|2
00918|02898|RI|4|5|2
00918|02901|RI|4|5|2
00918|02902|RI|4|5|2
00918|02903|RI|4|5|2
00918|02904|RI|4|5|2
00918|02905|RI|4|5|2
00918|02906|RI|4|5|2
00918|02907|RI|4|5|2
00918|02908|RI|4|5|2
00918|02909|RI|4|5|2
00918|02910|RI|4|5|2
00918|02911|RI|4|5|2
00918|02912|RI|4|5|2
00918|02914|RI|4|5|2
00918|02915|RI|4|5|2
00918|02916|RI|4|5|2
00918|02917|RI|4|5|2
00918|02918|RI|4|5|2
00918|02919|RI|4|5|2
00918|02920|RI|4|5|2
00918|02921|RI|4|5|2
00918|02940|RI|4|5|2
00918|03031|NH|5|6|2
00918|03032|NH|5|6|2
00918|03033|NH|5|6|2
00918|03034|NH|5|6|2
00918|03036|NH|5|6|2
00918|03037|NH|5|6|2
00918|03038|NH|5|6|2
00918|03040|NH|5|6|2
00918|03041|NH|5|6|2
00918|03042|NH|5|6|2
00918|03043|NH|5|6|2
