19406|20045|DC|1|2|2|Y|Y
19406|20047|DC|1|2|2|Y|Y
19406|20049|DC|1|2|2|Y|Y
19406|20050|DC|1|2|2|Y|Y
19406|20052|DC|1|2|2|Y|Y
19406|20053|DC|1|2|2|Y|Y
19406|20055|DC|1|2|2|Y|Y
19406|20056|DC|1|2|2|Y|Y
19406|20057|DC|1|2|2|Y|Y
19406|20058|DC|1|2|2|Y|Y
19406|20059|DC|1|2|2|Y|Y
19406|20060|DC|1|2|2|Y|Y
19406|20061|DC|1|2|2|Y|Y
19406|20062|DC|1|2|2|Y|Y
19406|20063|DC|1|2|2|Y|Y
19406|20064|DC|1|2|2|Y|Y
19406|20065|DC|1|2|2|Y|Y
19406|20066|DC|1|2|2|Y|Y
19406|20067|DC|1|2|2|Y|Y
19406|20068|DC|1|2|2|Y|Y
19406|20069|DC|1|2|2|Y|Y
19406|20070|DC|1|2|2|Y|Y
19406|20071|DC|1|2|2|Y|Y
19406|20073|DC|1|2|2|Y|Y
19406|20074|DC|1|2|2|Y|Y
19406|20075|DC|1|2|2|Y|Y
19406|20076|DC|1|2|2|Y|Y
19406|20077|DC|1|2|2|Y|Y
19406|20078|DC|1|2|2|Y|Y
19406|20080|DC|1|2|2|Y|Y
19406|20081|DC|1|2|2|Y|Y
19406|20082|DC|1|2|2|Y|Y
19406|20090|DC|1|2|2|Y|Y
19406|20091|DC|1|2|2|Y|Y
19406|20101|VA|1|2|2|Y|Y
19406|20102|VA|1|2|2|Y|Y
19406|20103|VA|1|2|2|Y|Y
19406|20104|VA|1|2|2|Y|Y
19406|20105|VA|1|2|2|Y|Y
19406|20106|VA|1|2|2
19406|20108|VA|1|2|2|Y|Y
19406|20109|VA|1|2|2|Y|Y
19406|20110|VA|1|2|2|Y|Y
19406|20111|VA|1|2|2|Y|Y
19406|20112|VA|1|2|2|Y|Y
19406|20113|VA|1|2|2|Y|Y
19406|20115|VA|1|2|2|Y|Y
19406|20116|VA|1|2|2|Y|Y
19406|20117|VA|1|2|2
19406|20118|VA|1|2|2|Y|Y
19406|20119|VA|1|2|2|Y|Y
19406|20120|VA|1|2|2|Y|Y
19406|20121|VA|1|2|2|Y|Y
19406|20122|VA|1|2|2|Y|Y
19406|20124|VA|1|2|2|Y|Y
19406|20128|VA|1|2|2|Y|Y
19406|20129|VA|1|2|2|Y|Y
19406|20130|VA|2|3|2
19406|20131|VA|2|3|2
19406|20132|VA|1|2|2|Y|Y
19406|20134|VA|1|2|2|Y|Y
19406|20135|VA|1|2|2
19406|20136|VA|1|2|2|Y|Y
19406|20137|VA|2|3|2
19406|20138|VA|2|3|2
19406|20139|VA|2|3|2
19406|20140|VA|1|2|2
19406|20141|VA|1|2|2|Y|Y
19406|20142|VA|1|2|2|Y|Y
19406|20143|VA|1|2|2|Y|Y
19406|20144|VA|2|3|2
19406|20146|VA|1|2|2|Y|Y
19406|20147|VA|1|2|2|Y|Y
19406|20148|VA|1|2|2|Y|Y
19406|20149|VA|1|2|2|Y|Y
19406|20151|VA|1|2|2|Y|Y
19406|20152|VA|1|2|2|Y|Y
19406|20153|VA|1|2|2|Y|Y
19406|20155|VA|1|2|2|Y|Y
19406|20156|VA|1|2|2|Y|Y
19406|20158|VA|1|2|2|Y|Y
19406|20159|VA|1|2|2|Y|Y
19406|20160|VA|2|3|2|Y|Y
19406|20163|VA|1|2|2|Y|Y
19406|20164|VA|1|2|2|Y|Y
19406|20165|VA|1|2|2|Y|Y
19406|20166|VA|1|2|2|Y|Y
19406|20167|VA|1|2|2|Y|Y
19406|20168|VA|1|2|2|Y|Y
19406|20169|VA|1|2|2|Y|Y
19406|20170|VA|1|2|2|Y|Y
19406|20171|VA|1|2|2|Y|Y
