44333|01860|MA|2|3|4|Y|Y
44333|01862|MA|2|3|4|Y|Y
44333|01863|MA|2|3|4|Y|Y
44333|01864|MA|2|3|4|Y|Y
44333|01865|MA|2|3|4|Y|Y
44333|01866|MA|2|3|4|Y|Y
44333|01867|MA|2|3|4|Y|Y
44333|01876|MA|2|3|4|Y|Y
44333|01879|MA|2|3|4|Y|Y
44333|01880|MA|2|3|4|Y|Y
44333|01885|MA|2|3|4|Y|Y
44333|01886|MA|2|3|4|Y|Y
44333|01887|MA|2|3|4|Y|Y
44333|01888|MA|2|3|4|Y|Y
44333|01889|MA|2|3|4|Y|Y
44333|01890|MA|2|3|4|Y|Y
44333|01899|MA|2|3|4|Y|Y
44333|01901|MA|2|3|4|Y|Y
44333|01902|MA|2|3|4|Y|Y
44333|01903|MA|2|3|4|Y|Y
44333|01904|MA|2|3|4|Y|Y
44333|01905|MA|2|3|4|Y|Y
44333|01906|MA|2|3|4|Y|Y
44333|01907|MA|2|3|4|Y|Y
44333|01908|MA|2|3|4|Y|Y
44333|01910|MA|2|3|4|Y|Y
44333|01913|MA|2|3|4|Y|Y
44333|01915|MA|2|3|4|Y|Y
44333|01921|MA|2|3|4|Y|Y
44333|01922|MA|2|3|4|Y|Y
44333|01923|MA|2|3|4|Y|Y
44333|01929|MA|2|3|4|Y|Y
44333|01930|MA|2|3|4|Y|Y
44333|01931|MA|2|3|4|Y|Y
44333|01936|MA|2|3|4|Y|Y
44333|01937|MA|2|3|4|Y|Y
44333|01938|MA|2|3|4|Y|Y
44333|01940|MA|2|3|4|Y|Y
44333|01944|MA|2|3|4|Y|Y
44333|01945|MA|2|3|4|Y|Y
44333|01949|MA|2|3|4|Y|Y
44333|01950|MA|2|3|4|Y|Y
44333|01951|MA|2|3|4|Y|Y
44333|01952|MA|2|3|4|Y|Y
44333|01960|MA|2|3|4|Y|Y
44333|01961|MA|2|3|4|Y|Y
44333|01965|MA|2|3|4|Y|Y
44333|01966|MA|2|3|4|Y|Y
44333|01969|MA|2|3|4|Y|Y
44333|01970|MA|2|3|4|Y|Y
44333|01971|MA|2|3|4|Y|Y
44333|01982|MA|2|3|4|Y|Y
44333|01983|MA|2|3|4|Y|Y
44333|01984|MA|2|3|4|Y|Y
44333|01985|MA|2|3|4|Y|Y
44333|02018|MA|2|3|4|Y|Y
44333|02019|MA|2|3|4|Y|Y
44333|02020|MA|2|3|4|Y|Y
44333|02021|MA|2|3|4|Y|Y
44333|02025|MA|2|3|4|Y|Y
44333|02026|MA|2|3|4|Y|Y
44333|02027|MA|2|3|4|Y|Y
44333|02030|MA|2|3|4|Y|Y
44333|02032|MA|2|3|4|Y|Y
44333|02035|MA|2|3|4|Y|Y
44333|02038|MA|2|3|4|Y|Y
44333|02040|MA|2|3|4|Y|Y
44333|02041|MA|2|3|4|Y|Y
44333|02043|MA|2|3|4|Y|Y
44333|02044|MA|2|3|4|Y|Y
44333|02045|MA|2|3|4|Y|Y
44333|02047|MA|2|3|4|Y|Y
44333|02048|MA|2|3|4|Y|Y
44333|02050|MA|2|3|4|Y|Y
44333|02051|MA|2|3|4|Y|Y
44333|02052|MA|2|3|4|Y|Y
44333|02053|MA|2|3|4|Y|Y
44333|02054|MA|2|3|4|Y|Y
44333|02055|MA|2|3|4|Y|Y
44333|02056|MA|2|3|4|Y|Y
44333|02059|MA|2|3|4|Y|Y
44333|02060|MA|2|3|4|Y|Y
44333|02061|MA|2|3|4|Y|Y
44333|02062|MA|2|3|4|Y|Y
44333|02065|MA|2|3|4|Y|Y
44333|02066|MA|2|3|4|Y|Y
44333|02067|MA|2|3|4|Y|Y
44333|02070|MA|2|3|4|Y|Y
44333|02071|MA|2|3|4|Y|Y
44333|02072|MA|2|3|4|Y|Y
44333|02081|MA|2|3|4|Y|Y
44333|02090|MA|2|3|4|Y|Y
44333|02093|MA|2|3|4|Y|Y
44333|02108|MA|2|3|4|Y|Y
44333|02109|MA|2|3|4|Y|Y
44333|02110|MA|2|3|4|Y|Y
44333|02111|MA|2|3|4|Y|Y
44333|02112|MA|2|3|4|Y|Y
44333|02113|MA|2|3|4|Y|Y
44333|02114|MA|2|3|4|Y|Y
44333|02115|MA|2|3|4|Y|Y
44333|02116|MA|2|3|4|Y|Y
44333|02117|MA|2|3|4|Y|Y
44333|02118|MA|2|3|4|Y|Y
44333|02119|MA|2|3|4|Y|Y
44333|02120|MA|2|3|4|Y|Y
44333|02121|MA|2|3|4|Y|Y
44333|02122|MA|2|3|4|Y|Y
44333|02123|MA|2|3|4|Y|Y
44333|02124|MA|2|3|4|Y|Y
44333|02125|MA|2|3|4|Y|Y
44333|02126|MA|2|3|4|Y|Y
44333|02127|MA|2|3|4|Y|Y
44333|02128|MA|2|3|4|Y|Y
44333|02129|MA|2|3|4|Y|Y
44333|02130|MA|2|3|4|Y|Y
44333|02131|MA|2|3|4|Y|Y
44333|02132|MA|2|3|4|Y|Y
44333|02133|MA|2|3|4|Y|Y
44333|02134|MA|2|3|4|Y|Y
44333|02135|MA|2|3|4|Y|Y
44333|02136|MA|2|3|4|Y|Y
44333|02137|MA|2|3|4|Y|Y
44333|02138|MA|2|3|4|Y|Y
44333|02139|MA|2|3|4|Y|Y
44333|02140|MA|2|3|4|Y|Y
44333|02141|MA|2|3|4|Y|Y
44333|02142|MA|2|3|4|Y|Y
44333|02143|MA|2|3|4|Y|Y
44333|02144|MA|2|3|4|Y|Y
44333|02145|MA|2|3|4|Y|Y
44333|02148|MA|2|3|4|Y|Y
44333|02149|MA|2|3|4|Y|Y
44333|02150|MA|2|3|4|Y|Y
44333|02151|MA|2|3|4|Y|Y
44333|02152|MA|2|3|4|Y|Y
44333|02153|MA|2|3|4|Y|Y
44333|02155|MA|2|3|4|Y|Y
44333|02156|MA|2|3|4|Y|Y
